Id,Prediction
argument.n.bnc.00069723,argument%1:10:03::
argument.n.bnc.00069852,argument%1:10:02::
argument.n.bnc.00070031,argument%1:10:01::
argument.n.bnc.00070360,argument%1:10:02::
argument.n.bnc.00070665,argument%1:10:02::
argument.n.bnc.00071596,argument%1:10:01::
argument.n.bnc.00071915,argument%1:10:02::
argument.n.bnc.00072221,argument%1:10:02::
argument.n.bnc.00072225,argument%1:10:03::
argument.n.bnc.00072239,argument%1:10:03::
argument.n.bnc.00072253,argument%1:10:01::
argument.n.bnc.00072389,argument%1:10:02::
argument.n.bnc.00072760,argument%1:10:01::
argument.n.bnc.00072807,argument%1:10:01::
argument.n.bnc.00074131,argument%1:10:03::
argument.n.bnc.00074516,argument%1:10:03::
argument.n.bnc.00075485,argument%1:10:03::
argument.n.bnc.00076235,argument%1:10:03::
argument.n.bnc.00076326,argument%1:10:02::
argument.n.bnc.00076693,argument%1:10:01::
argument.n.bnc.00076697,argument%1:10:01::
argument.n.bnc.00077018,argument%1:10:02::
argument.n.bnc.00077243,argument%1:10:01::
argument.n.bnc.00077302,argument%1:10:01::
argument.n.bnc.00079250,argument%1:10:01::
argument.n.bnc.00080494,argument%1:10:02::
argument.n.bnc.00080811,argument%1:10:03::
argument.n.bnc.00081362,argument%1:10:03::
argument.n.bnc.00082060,argument%1:10:02::
argument.n.bnc.00082484,argument%1:10:02::
argument.n.bnc.00083316,argument%1:10:03::
argument.n.bnc.00084076,argument%1:10:03::
argument.n.bnc.00084384,argument%1:10:01::
argument.n.bnc.00084443,argument%1:10:03::
argument.n.bnc.00084448,argument%1:10:01::
argument.n.bnc.00084801,argument%1:10:03::
argument.n.bnc.00084894,argument%1:10:03::
argument.n.bnc.00084957,argument%1:10:01::
argument.n.bnc.00085055,argument%1:10:02::
argument.n.bnc.00086028,argument%1:10:02::
argument.n.bnc.00086644,argument%1:10:01::
argument.n.bnc.00086811,argument%1:10:01::
argument.n.bnc.00087652,argument%1:10:02::
argument.n.bnc.00088308,argument%1:10:01::
argument.n.bnc.00088326,argument%1:10:03::
argument.n.bnc.00088332,argument%1:10:01::
argument.n.bnc.00088682,argument%1:10:01::
argument.n.bnc.00090503,argument%1:10:03::
argument.n.bnc.00091010,argument%1:10:02::
argument.n.bnc.00091088,argument%1:10:02::
argument.n.bnc.00094112,argument%1:10:01::
argument.n.bnc.00094709,argument%1:10:03::
argument.n.bnc.00096979,argument%1:10:02::
argument.n.bnc.00097762,argument%1:10:03::
argument.n.bnc.00098426,argument%1:10:01::
argument.n.bnc.00098448,argument%1:10:01::
argument.n.bnc.00099363,argument%1:10:02::
argument.n.bnc.00099457,argument%1:10:03::
argument.n.bnc.00101214,argument%1:10:02::
argument.n.bnc.00101507,argument%1:10:01::
argument.n.bnc.00101579,argument%1:10:02::
argument.n.bnc.00103202,argument%1:10:03::
argument.n.bnc.00104361,argument%1:10:03::
argument.n.bnc.00105306,argument%1:10:02::
argument.n.bnc.00105317,argument%1:10:01::
argument.n.bnc.00105346,argument%1:10:02::
argument.n.bnc.00105645,argument%1:10:03::
argument.n.bnc.00105764,argument%1:10:03::
argument.n.bnc.00106818,argument%1:10:02::
argument.n.bnc.00106859,argument%1:10:01::
argument.n.bnc.00108794,argument%1:10:03::
argument.n.bnc.00108796,argument%1:10:02::
argument.n.bnc.00109978,argument%1:10:01::
argument.n.bnc.00110549,argument%1:10:01::
argument.n.bnc.00113021,argument%1:10:01::
argument.n.bnc.00114370,argument%1:10:03::
argument.n.bnc.00114439,argument%1:10:02::
argument.n.bnc.00114470,argument%1:10:01::
argument.n.bnc.00114471,argument%1:10:03::
argument.n.bnc.00114479,argument%1:10:01::
argument.n.bnc.00114486,argument%1:10:02::
argument.n.bnc.00115107,argument%1:10:03::
argument.n.bnc.00116180,argument%1:10:02::
argument.n.bnc.00116989,argument%1:10:01::
argument.n.bnc.00117778,argument%1:10:01::
argument.n.bnc.00119847,argument%1:10:03::
argument.n.bnc.00121498,argument%1:10:03::
argument.n.bnc.00121670,argument%1:10:01::
argument.n.bnc.00123047,argument%1:10:03::
argument.n.bnc.00127125,argument%1:10:02::
argument.n.bnc.00127217,argument%1:10:03::
argument.n.bnc.00131545,argument%1:10:01::
argument.n.bnc.00133560,argument%1:10:03::
argument.n.bnc.00133651,argument%1:10:03::
argument.n.bnc.00135892,argument%1:10:03::
argument.n.bnc.00135953,argument%1:10:03::
argument.n.bnc.00136018,argument%1:10:03::
argument.n.bnc.00136021,argument%1:10:02::
argument.n.bnc.00136062,argument%1:10:01::
argument.n.bnc.00136372,argument%1:10:02::
argument.n.bnc.00136756,argument%1:10:03::
argument.n.bnc.00137287,argument%1:10:02::
argument.n.bnc.00137479,argument%1:10:02::
argument.n.bnc.00137821,argument%1:10:02::
argument.n.bnc.00138128,argument%1:10:02::
argument.n.bnc.00138189,argument%1:10:03::
argument.n.bnc.00138228,argument%1:10:02::
argument.n.bnc.00138491,argument%1:10:02::
argument.n.bnc.00139457,argument%1:10:02::
argument.n.bnc.00139725,argument%1:10:01::
argument.n.bnc.00139890,argument%1:10:03::
argument.n.bnc.00143114,argument%1:10:01::
argument.n.bnc.00144394,argument%1:10:02::
argument.n.bnc.00146875,argument%1:10:01::
argument.n.bnc.00147012,argument%1:10:02::
argument.n.bnc.00147261,argument%1:10:03::
argument.n.bnc.00147345,argument%1:10:03::
argument.n.bnc.00148099,argument%1:10:03::
argument.n.bnc.00150197,argument%1:10:02::
argument.n.bnc.00150226,argument%1:10:03::
argument.n.bnc.00150599,argument%1:10:03::
argument.n.bnc.00150614,argument%1:10:01::
argument.n.bnc.00150665,argument%1:10:03::
argument.n.bnc.00151092,argument%1:10:03::
argument.n.bnc.00151404,argument%1:10:03::
argument.n.bnc.00151849,argument%1:10:01::
argument.n.bnc.00151967,argument%1:10:03::
argument.n.bnc.00151983,argument%1:10:01::
arm.n.bnc.00001857,arm%1:06:03::
arm.n.bnc.00003355,arm%1:14:00::
arm.n.bnc.00004403,arm%1:06:02::
arm.n.bnc.00005894,arm%1:08:00::
arm.n.bnc.00008679,arm%1:06:03::
arm.n.bnc.00012375,arm%1:06:02::
arm.n.bnc.00015281,arm%1:06:02::
arm.n.bnc.00015372,arm%1:06:02::
arm.n.bnc.00015404,arm%1:06:00::
arm.n.bnc.00016245,arm%1:06:00::
arm.n.bnc.00017076,arm%1:08:00::
arm.n.bnc.00019432,arm%1:06:02::
arm.n.bnc.00020457,arm%1:06:01::
arm.n.bnc.00026871,arm%1:06:03::
arm.n.bnc.00029264,arm%1:06:01::
arm.n.bnc.00029339,arm%1:06:03::
arm.n.bnc.00029679,arm%1:14:00::
arm.n.bnc.00029681,arm%1:06:02::
arm.n.bnc.00030388,arm%1:06:00::
arm.n.bnc.00030540,arm%1:06:00::
arm.n.bnc.00030604,arm%1:06:00::
arm.n.bnc.00031605,arm%1:06:00::
arm.n.bnc.00031709,arm%1:06:02::
arm.n.bnc.00032228,arm%1:06:03::
arm.n.bnc.00032360,arm%1:14:00::
arm.n.bnc.00032429,arm%1:08:00::
arm.n.bnc.00032632,arm%1:06:02::
arm.n.bnc.00033408,arm%1:14:00::
arm.n.bnc.00033435,arm%1:06:00::
arm.n.bnc.00033490,arm%1:08:00::
arm.n.bnc.00034113,arm%1:14:00::
arm.n.bnc.00034603,arm%1:06:00::
arm.n.bnc.00034847,arm%1:14:00::
arm.n.bnc.00034971,arm%1:08:00::
arm.n.bnc.00034999,arm%1:06:03::
arm.n.bnc.00035016,arm%1:14:00::
arm.n.bnc.00035038,arm%1:08:00::
arm.n.bnc.00035040,arm%1:06:03::
arm.n.bnc.00035059,arm%1:06:02::
arm.n.bnc.00035083,arm%1:14:00::
arm.n.bnc.00035159,arm%1:14:00::
arm.n.bnc.00035160,arm%1:06:01::
arm.n.bnc.00035166,arm%1:08:00::
arm.n.bnc.00035333,arm%1:06:02::
arm.n.bnc.00035756,arm%1:14:00::
arm.n.bnc.00036128,arm%1:06:01::
arm.n.bnc.00036308,arm%1:06:00::
arm.n.bnc.00036312,arm%1:06:01::
arm.n.bnc.00036366,arm%1:14:00::
arm.n.bnc.00036500,arm%1:06:01::
arm.n.bnc.00036521,arm%1:06:00::
arm.n.bnc.00036527,arm%1:06:02::
arm.n.bnc.00036595,arm%1:06:01::
arm.n.bnc.00036750,arm%1:06:00::
arm.n.bnc.00036807,arm%1:06:02::
arm.n.bnc.00036817,arm%1:06:00::
arm.n.bnc.00036838,arm%1:06:00::
arm.n.bnc.00036922,arm%1:06:00::
arm.n.bnc.00036984,arm%1:06:03::
arm.n.bnc.00037126,arm%1:08:00::
arm.n.bnc.00037163,arm%1:06:03::
arm.n.bnc.00037166,arm%1:08:00::
arm.n.bnc.00037180,arm%1:08:00::
arm.n.bnc.00037349,arm%1:08:00::
arm.n.bnc.00037533,arm%1:06:02::
arm.n.bnc.00037540,arm%1:08:00::
arm.n.bnc.00037551,arm%1:06:01::
arm.n.bnc.00037606,arm%1:14:00::
arm.n.bnc.00037793,arm%1:08:00::
arm.n.bnc.00037954,arm%1:06:02::
arm.n.bnc.00038050,arm%1:06:02::
arm.n.bnc.00038052,arm%1:06:01::
arm.n.bnc.00039452,arm%1:06:03::
arm.n.bnc.00040001,arm%1:14:00::
arm.n.bnc.00040382,arm%1:06:01::
arm.n.bnc.00040504,arm%1:06:03::
arm.n.bnc.00040597,arm%1:06:02::
arm.n.bnc.00041153,arm%1:08:00::
arm.n.bnc.00041621,arm%1:06:01::
arm.n.bnc.00041631,arm%1:06:02::
arm.n.bnc.00041635,arm%1:14:00::
arm.n.bnc.00041827,arm%1:06:02::
arm.n.bnc.00041840,arm%1:08:00::
arm.n.bnc.00042236,arm%1:06:01::
arm.n.bnc.00042620,arm%1:06:02::
arm.n.bnc.00042653,arm%1:08:00::
arm.n.bnc.00042719,arm%1:08:00::
arm.n.bnc.00045514,arm%1:14:00::
arm.n.bnc.00045761,arm%1:06:00::
arm.n.bnc.00045790,arm%1:06:03::
arm.n.bnc.00046027,arm%1:06:03::
arm.n.bnc.00046036,arm%1:08:00::
arm.n.bnc.00046106,arm%1:14:00::
arm.n.bnc.00046195,arm%1:08:00::
arm.n.bnc.00046310,arm%1:06:01::
arm.n.bnc.00046537,arm%1:08:00::
arm.n.bnc.00046710,arm%1:08:00::
arm.n.bnc.00047411,arm%1:14:00::
arm.n.bnc.00048615,arm%1:06:02::
arm.n.bnc.00048786,arm%1:08:00::
arm.n.bnc.00049153,arm%1:08:00::
arm.n.bnc.00049156,arm%1:06:00::
arm.n.bnc.00049157,arm%1:06:02::
arm.n.bnc.00049210,arm%1:06:03::
arm.n.bnc.00049211,arm%1:14:00::
arm.n.bnc.00049227,arm%1:08:00::
arm.n.bnc.00049230,arm%1:06:02::
arm.n.bnc.00049231,arm%1:06:03::
arm.n.bnc.00049236,arm%1:06:03::
arm.n.bnc.00049252,arm%1:14:00::
arm.n.bnc.00049269,arm%1:08:00::
arm.n.bnc.00049275,arm%1:06:02::
arm.n.bnc.00049293,arm%1:06:01::
arm.n.bnc.00049300,arm%1:06:02::
arm.n.bnc.00049305,arm%1:08:00::
arm.n.bnc.00049331,arm%1:06:01::
arm.n.bnc.00049333,arm%1:06:00::
arm.n.bnc.00049336,arm%1:14:00::
arm.n.bnc.00049343,arm%1:08:00::
arm.n.bnc.00049347,arm%1:14:00::
arm.n.bnc.00049363,arm%1:06:01::
arm.n.bnc.00049368,arm%1:06:00::
arm.n.bnc.00049369,arm%1:14:00::
arm.n.bnc.00049381,arm%1:06:02::
arm.n.bnc.00049387,arm%1:06:03::
arm.n.bnc.00049400,arm%1:06:03::
arm.n.bnc.00049478,arm%1:06:03::
arm.n.bnc.00049507,arm%1:14:00::
arm.n.bnc.00049518,arm%1:08:00::
arm.n.bnc.00049519,arm%1:06:00::
arm.n.bnc.00049523,arm%1:06:01::
arm.n.bnc.00049535,arm%1:06:02::
arm.n.bnc.00049536,arm%1:06:03::
arm.n.bnc.00049554,arm%1:14:00::
arm.n.bnc.00049558,arm%1:06:01::
arm.n.bnc.00049576,arm%1:06:00::
arm.n.bnc.00049578,arm%1:06:02::
arm.n.bnc.00049579,arm%1:08:00::
arm.n.bnc.00049830,arm%1:06:02::
arm.n.bnc.00050588,arm%1:06:03::
arm.n.bnc.00050947,arm%1:06:02::
arm.n.bnc.00050973,arm%1:14:00::
arm.n.bnc.00051237,arm%1:14:00::
arm.n.bnc.00051265,arm%1:06:00::
arm.n.bnc.00055839,arm%1:08:00::
arm.n.bnc.00056571,arm%1:06:02::
arm.n.bnc.00056574,arm%1:06:00::
arm.n.bnc.00056584,arm%1:14:00::
arm.n.bnc.00056614,arm%1:14:00::
arm.n.bnc.00056627,arm%1:06:01::
arm.n.bnc.00056633,arm%1:06:01::
arm.n.bnc.00056639,arm%1:06:01::
arm.n.bnc.00056656,arm%1:14:00::
arm.n.bnc.00056657,arm%1:06:02::
arm.n.bnc.00056660,arm%1:06:01::
arm.n.bnc.00056712,arm%1:06:01::
arm.n.bnc.00056758,arm%1:06:02::
arm.n.bnc.00056802,arm%1:06:03::
arm.n.bnc.00056806,arm%1:06:00::
arm.n.bnc.00056815,arm%1:08:00::
arm.n.bnc.00056915,arm%1:14:00::
arm.n.bnc.00056918,arm%1:06:01::
arm.n.bnc.00056941,arm%1:08:00::
arm.n.bnc.00056958,arm%1:06:02::
arm.n.bnc.00057036,arm%1:14:00::
arm.n.bnc.00057103,arm%1:06:00::
arm.n.bnc.00057122,arm%1:06:03::
arm.n.bnc.00057150,arm%1:14:00::
arm.n.bnc.00057192,arm%1:06:03::
arm.n.bnc.00057212,arm%1:06:01::
arm.n.bnc.00057219,arm%1:06:03::
arm.n.bnc.00057232,arm%1:14:00::
arm.n.bnc.00057260,arm%1:14:00::
arm.n.bnc.00057262,arm%1:06:00::
arm.n.bnc.00057271,arm%1:14:00::
arm.n.bnc.00057365,arm%1:08:00::
arm.n.bnc.00057367,arm%1:14:00::
arm.n.bnc.00057610,arm%1:06:01::
arm.n.bnc.00057653,arm%1:06:00::
arm.n.bnc.00058059,arm%1:06:00::
arm.n.bnc.00058061,arm%1:08:00::
arm.n.bnc.00061505,arm%1:06:00::
arm.n.bnc.00063311,arm%1:06:01::
arm.n.bnc.00064309,arm%1:08:00::
arm.n.bnc.00064311,arm%1:14:00::
arm.n.bnc.00064589,arm%1:08:00::
arm.n.bnc.00065313,arm%1:06:01::
arm.n.bnc.00065391,arm%1:08:00::
arm.n.bnc.00065621,arm%1:06:03::
arm.n.bnc.00066008,arm%1:06:01::
arm.n.bnc.00067065,arm%1:06:00::
arm.n.bnc.00070967,arm%1:06:03::
arm.n.bnc.00070984,arm%1:06:01::
arm.n.bnc.00071038,arm%1:06:02::
arm.n.bnc.00072298,arm%1:06:01::
arm.n.bnc.00072489,arm%1:08:00::
arm.n.bnc.00072546,arm%1:06:00::
arm.n.bnc.00072881,arm%1:06:03::
arm.n.bnc.00072964,arm%1:06:02::
arm.n.bnc.00075898,arm%1:08:00::
arm.n.bnc.00077728,arm%1:14:00::
arm.n.bnc.00077732,arm%1:06:02::
arm.n.bnc.00077884,arm%1:06:01::
arm.n.bnc.00078003,arm%1:08:00::
arm.n.bnc.00078453,arm%1:14:00::
arm.n.bnc.00078497,arm%1:06:00::
arm.n.bnc.00079610,arm%1:06:02::
arm.n.bnc.00080908,arm%1:06:03::
arm.n.bnc.00081037,arm%1:06:00::
arm.n.bnc.00081477,arm%1:08:00::
arm.n.bnc.00082098,arm%1:08:00::
arm.n.bnc.00083341,arm%1:06:03::
arm.n.bnc.00083508,arm%1:06:00::
arm.n.bnc.00083701,arm%1:06:03::
arm.n.bnc.00084010,arm%1:06:01::
arm.n.bnc.00084416,arm%1:06:02::
arm.n.bnc.00085473,arm%1:06:00::
arm.n.bnc.00085474,arm%1:14:00::
arm.n.bnc.00085477,arm%1:06:02::
arm.n.bnc.00085482,arm%1:06:03::
arm.n.bnc.00086949,arm%1:06:00::
arm.n.bnc.00087285,arm%1:14:00::
arm.n.bnc.00087641,arm%1:14:00::
arm.n.bnc.00087679,arm%1:08:00::
arm.n.bnc.00087755,arm%1:08:00::
arm.n.bnc.00087757,arm%1:06:00::
arm.n.bnc.00088403,arm%1:06:03::
arm.n.bnc.00088727,arm%1:06:01::
arm.n.bnc.00088886,arm%1:06:03::
arm.n.bnc.00089661,arm%1:06:01::
arm.n.bnc.00092359,arm%1:06:02::
arm.n.bnc.00093853,arm%1:06:02::
arm.n.bnc.00096931,arm%1:06:02::
arm.n.bnc.00097038,arm%1:06:03::
arm.n.bnc.00097348,arm%1:14:00::
arm.n.bnc.00098224,arm%1:06:00::
arm.n.bnc.00100718,arm%1:06:02::
arm.n.bnc.00100845,arm%1:06:00::
arm.n.bnc.00101725,arm%1:14:00::
arm.n.bnc.00101746,arm%1:06:00::
arm.n.bnc.00102286,arm%1:06:01::
arm.n.bnc.00102590,arm%1:06:01::
arm.n.bnc.00104522,arm%1:14:00::
arm.n.bnc.00105039,arm%1:06:03::
arm.n.bnc.00105091,arm%1:06:03::
arm.n.bnc.00105135,arm%1:06:02::
arm.n.bnc.00108100,arm%1:06:03::
arm.n.bnc.00109927,arm%1:06:00::
arm.n.bnc.00112257,arm%1:06:01::
arm.n.bnc.00113747,arm%1:06:02::
arm.n.bnc.00115097,arm%1:14:00::
arm.n.bnc.00115768,arm%1:06:00::
arm.n.bnc.00116260,arm%1:08:00::
arm.n.bnc.00116261,arm%1:06:03::
arm.n.bnc.00117261,arm%1:08:00::
arm.n.bnc.00118531,arm%1:08:00::
arm.n.bnc.00118642,arm%1:06:01::
arm.n.bnc.00118658,arm%1:06:00::
arm.n.bnc.00119526,arm%1:14:00::
arm.n.bnc.00121534,arm%1:06:01::
arm.n.bnc.00122693,arm%1:06:01::
arm.n.bnc.00122694,arm%1:06:01::
arm.n.bnc.00122695,arm%1:06:01::
arm.n.bnc.00125007,arm%1:06:01::
arm.n.bnc.00125065,arm%1:06:01::
arm.n.bnc.00125185,arm%1:08:00::
ask.v.bnc.00000095,238105
ask.v.bnc.00000105,238101
ask.v.bnc.00000106,238101
ask.v.bnc.00000110,238101
ask.v.bnc.00000134,238104
ask.v.bnc.00000378,238105
ask.v.bnc.00000658,238102
ask.v.bnc.00000669,238104
ask.v.bnc.00000718,238102
ask.v.bnc.00000969,238102
ask.v.bnc.00001159,238104
ask.v.bnc.00001659,238105
ask.v.bnc.00001769,238102
ask.v.bnc.00002089,238102
ask.v.bnc.00002174,238104
ask.v.bnc.00002210,238105
ask.v.bnc.00002236,238105
ask.v.bnc.00002311,238102
ask.v.bnc.00002579,238105
ask.v.bnc.00002773,238101
ask.v.bnc.00002801,238101
ask.v.bnc.00002866,238104
ask.v.bnc.00003502,238105
ask.v.bnc.00003637,238105
ask.v.bnc.00004046,238101
ask.v.bnc.00004260,238105
ask.v.bnc.00004349,238104
ask.v.bnc.00004507,238105
ask.v.bnc.00004595,238105
ask.v.bnc.00004946,238105
ask.v.bnc.00005711,238101
ask.v.bnc.00005850,238102
ask.v.bnc.00005862,238104
ask.v.bnc.00005874,238105
ask.v.bnc.00006523,238104
ask.v.bnc.00006991,238105
ask.v.bnc.00006994,238105
ask.v.bnc.00006996,238105
ask.v.bnc.00007001,238104
ask.v.bnc.00007049,238101
ask.v.bnc.00007106,238102
ask.v.bnc.00007238,238102
ask.v.bnc.00007329,238101
ask.v.bnc.00007961,238101
ask.v.bnc.00008719,238102
ask.v.bnc.00008747,238102
ask.v.bnc.00009138,238105
ask.v.bnc.00009151,238101
ask.v.bnc.00009227,238105
ask.v.bnc.00009228,238102
ask.v.bnc.00009310,238102
ask.v.bnc.00009857,238101
ask.v.bnc.00010027,238101
ask.v.bnc.00010068,238102
ask.v.bnc.00010290,238102
ask.v.bnc.00010344,238104
ask.v.bnc.00010390,238101
ask.v.bnc.00010779,238101
ask.v.bnc.00011076,238101
ask.v.bnc.00011239,238104
ask.v.bnc.00011293,238101
ask.v.bnc.00011417,238104
ask.v.bnc.00011980,238102
ask.v.bnc.00012021,238105
ask.v.bnc.00012148,238104
ask.v.bnc.00012304,238101
ask.v.bnc.00012316,238101
ask.v.bnc.00012619,238102
ask.v.bnc.00012627,238101
ask.v.bnc.00012653,238104
ask.v.bnc.00012662,238104
ask.v.bnc.00012672,238102
ask.v.bnc.00012714,238105
ask.v.bnc.00013445,238102
ask.v.bnc.00013584,238104
ask.v.bnc.00013650,238104
ask.v.bnc.00014097,238104
ask.v.bnc.00014150,238102
ask.v.bnc.00014196,238104
ask.v.bnc.00014201,238101
ask.v.bnc.00014474,238104
ask.v.bnc.00014478,238102
ask.v.bnc.00015227,238104
ask.v.bnc.00015252,238105
ask.v.bnc.00015376,238104
ask.v.bnc.00015714,238104
ask.v.bnc.00015726,238104
ask.v.bnc.00015770,238104
ask.v.bnc.00015840,238105
ask.v.bnc.00016000,238105
ask.v.bnc.00016062,238102
ask.v.bnc.00016201,238104
ask.v.bnc.00016250,238102
ask.v.bnc.00016284,238105
ask.v.bnc.00016285,238104
ask.v.bnc.00016363,238104
ask.v.bnc.00016391,238105
ask.v.bnc.00016643,238104
ask.v.bnc.00016857,238105
ask.v.bnc.00016994,238102
ask.v.bnc.00017357,238101
ask.v.bnc.00017400,238104
ask.v.bnc.00017414,238102
ask.v.bnc.00017472,238102
ask.v.bnc.00017478,238101
ask.v.bnc.00017527,238105
ask.v.bnc.00017603,238105
ask.v.bnc.00017674,238104
ask.v.bnc.00017742,238102
ask.v.bnc.00017909,238105
ask.v.bnc.00017989,238105
ask.v.bnc.00018094,238101
ask.v.bnc.00018603,238104
ask.v.bnc.00019244,238102
ask.v.bnc.00019273,238102
ask.v.bnc.00019339,238101
ask.v.bnc.00019378,238102
ask.v.bnc.00019388,238104
ask.v.bnc.00019417,238102
ask.v.bnc.00019554,238102
ask.v.bnc.00019599,238101
ask.v.bnc.00019625,238104
ask.v.bnc.00019699,238102
ask.v.bnc.00019700,238105
ask.v.bnc.00019726,238102
ask.v.bnc.00020081,238101
ask.v.bnc.00020106,238102
ask.v.bnc.00020166,238102
ask.v.bnc.00020255,238101
ask.v.bnc.00020263,238101
ask.v.bnc.00020437,238101
ask.v.bnc.00020473,238102
ask.v.bnc.00020505,238102
ask.v.bnc.00020558,238105
ask.v.bnc.00020609,238101
ask.v.bnc.00020652,238104
ask.v.bnc.00020733,238105
ask.v.bnc.00020932,238105
ask.v.bnc.00021047,238102
ask.v.bnc.00021111,238102
ask.v.bnc.00021314,238102
ask.v.bnc.00021371,238105
ask.v.bnc.00021459,238102
ask.v.bnc.00021471,238101
ask.v.bnc.00021502,238102
ask.v.bnc.00021506,238101
ask.v.bnc.00021522,238101
ask.v.bnc.00021536,238102
ask.v.bnc.00021558,238102
ask.v.bnc.00021780,238102
ask.v.bnc.00021812,238104
ask.v.bnc.00021824,238102
ask.v.bnc.00021844,238105
ask.v.bnc.00021857,238104
ask.v.bnc.00021943,238105
ask.v.bnc.00022041,238105
ask.v.bnc.00022137,238101
ask.v.bnc.00022142,238104
ask.v.bnc.00022188,238104
ask.v.bnc.00022203,238101
ask.v.bnc.00022207,238102
ask.v.bnc.00022239,238102
ask.v.bnc.00022253,238105
ask.v.bnc.00022272,238104
ask.v.bnc.00022330,238101
ask.v.bnc.00022335,238101
ask.v.bnc.00022343,238105
ask.v.bnc.00022856,238105
ask.v.bnc.00022879,238101
ask.v.bnc.00022883,238105
ask.v.bnc.00024312,238101
ask.v.bnc.00024507,238105
ask.v.bnc.00025319,238105
ask.v.bnc.00025333,238101
ask.v.bnc.00025498,238102
ask.v.bnc.00025581,238101
ask.v.bnc.00025693,238102
ask.v.bnc.00025880,238101
ask.v.bnc.00026697,238101
ask.v.bnc.00026718,238101
ask.v.bnc.00027108,238101
ask.v.bnc.00027207,238104
ask.v.bnc.00027372,238105
ask.v.bnc.00027374,238104
ask.v.bnc.00027632,238104
ask.v.bnc.00027831,238101
ask.v.bnc.00028003,238101
ask.v.bnc.00028134,238104
ask.v.bnc.00028165,238105
ask.v.bnc.00028201,238102
ask.v.bnc.00028203,238105
ask.v.bnc.00028302,238101
ask.v.bnc.00028369,238105
ask.v.bnc.00028427,238105
ask.v.bnc.00028466,238102
ask.v.bnc.00028483,238104
ask.v.bnc.00028521,238102
ask.v.bnc.00028617,238104
ask.v.bnc.00028831,238105
ask.v.bnc.00028915,238105
ask.v.bnc.00029089,238104
ask.v.bnc.00029237,238105
ask.v.bnc.00029296,238101
ask.v.bnc.00029394,238101
ask.v.bnc.00029514,238104
ask.v.bnc.00029517,238101
ask.v.bnc.00029543,238102
ask.v.bnc.00029586,238101
ask.v.bnc.00029736,238102
ask.v.bnc.00029737,238101
ask.v.bnc.00029778,238102
ask.v.bnc.00030075,238101
ask.v.bnc.00030526,238102
ask.v.bnc.00031111,238102
ask.v.bnc.00031663,238101
ask.v.bnc.00031679,238102
